src_ip,dst_ip,ran_ngap_ue_id,label,timestamp_seq,direc_seq,procedurecode_seq,ngap_type_seq,nas_sec_seq,nas_type_seq,cell_id_seq,tac_seq,time_seq,seq_no,ue_status,establish_cause,nRencryption,nRintegrityProtection,eUTRAencryption,eUTRAintegrityProtection,mmfor,reg_type,tsc,nas_key_set_id,mcc,mnc,supi_fmt,type_id,nssaa_perf,sms_all,reg_result,mpsi,iwk_n26,emf,emc,vops_n3gpp,vops_3gpp,up_ciot,iphc_cp_ciot,n3_data,cp_ciot,restrictec,mcsi,emcn3,mm_cause,switch_off,re_reg_req,acc_type,serv_type,abba,cipher_alg,integrity_alg,max_data_rate_ul,max_data_rate_dl,sel_sc_mode,pdu_session_type,sm_cause,cause_nas,timezone
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013813972473144531, 0.017779827117919922, 3.025207042694092, 3.0387368202209473, 3.043071985244751, 6.0475099086761475, 6.060701847076416, 6.062664985656738, 9.067085027694702, 9.090889930725098]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 33, 33, 34, 34, 35, 35, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 3.0046751499176025, 3.0198991298675537, 3.02469801902771, 6.017956018447876, 6.031990051269531, 6.033538103103638, 9.027914047241211, 9.042186975479126, 9.043956995010376, 12.037641048431396]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46]","[85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[36, 36, 37, 37, 38, 38, 39, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.0015518665313720703, 2.996384859085083, 3.02225399017334, 3.02622389793396, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 1, -1, -1, -1, -1, -1, -1]","[29, 29, 46, 29, 29, -1, -1, -1, -1, -1, -1]","[84, 85, 46, 84, 85, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 0, 2, 0, -1, -1, -1, -1, -1]","[39, 129, 38, 128, 39, 129, -1, -1, -1, -1, -1]","[3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 40, 40, -1, -1, -1, -1, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.015508890151977539, 0.017239093780517578, 0.028955936431884766, 0.03217911720275879, 0.0403139591217041, 0.04128599166870117, 0.04140806198120117, 0.04298806190490723, 3.037977933883667, 3.0529329776763916]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[15, 4, 46, 4, 46, 14, 14, 44, 46, 46, 29]","[15, 4, 46, 4, 46, 82, 83, 44, 46, 46, 84]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0, 2]","[0, 21, 22, 28, 29, 0, 1, 2, 38, 128, 39]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, 2, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,3,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 3.004912853240967, 3.019465923309326, 3.0216288566589355, 6.023692846298218, 6.03868293762207, 6.04039192199707, 9.044687032699585, 9.06008791923523, 9.062005043029785, 12.065433025360107]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46]","[85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 4, 4, 5, 5, 6, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.001589059829711914, 2.997544050216675, 3.0158469676971436, 3.0199198722839355, 6.01679801940918, 6.033421993255615, 6.0377819538116455, 9.043137073516846, 9.056824922561646, 9.0610671043396]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 7, 7, 8, 8, 9, 9, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.02346014976501465, 0.025860071182250977, 3.018740177154541, 3.031069040298462, 3.0327060222625732, 6.035890102386475, 6.048228025436401, 6.050194025039673, 9.054110050201416, 9.067151069641113]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 11, 11, 12, 12, 13, 13, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 3.0026161670684814, 3.014860153198242, 3.0163841247558594, 6.011645078659058, 6.023322105407715, 6.025006055831909, 9.028889179229736, 9.044898986816406, 9.049034118652344, 12.052865982055664]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46]","[85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14, 14, 15, 15, 16, 16, 17, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.0015101432800292969, 2.9947330951690674, 3.007776975631714, 3.009871006011963, 6.013324022293091, 6.0262291431427, 6.02798318862915, 9.030269145965576, 9.043020009994507, 9.04480504989624]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 18, 18, 19, 19, 20, 20, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013142108917236328, 0.017765045166015625, 3.020673990249634, 3.0345351696014404, 3.0364160537719727, 6.0377349853515625, 6.050311088562012, 6.052059173583984, 9.055169105529785, 9.07190203666687]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 22, 22, 23, 23, 24, 24, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 2.992954969406128, 3.0079309940338135, 3.009488821029663, 6.003342866897583, 6.019822835922241, 6.022179841995239, 9.025715827941895, 9.038595914840698, 9.04029393196106, 12.033401012420654]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[29, 46, 29, 29, 46, 29, 29, 46, 29, 29, 46]","[85, 46, 84, 85, 46, 84, 85, 46, 84, 85, 46]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 26, 26, 27, 27, 28, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.0016829967498779297, 3.0046701431274414, 3.017446994781494, 3.019228219985962, 6.024062156677246, 6.037974119186401, 6.0396130084991455, 9.044191122055054, 9.059969186782837, 9.061643123626709]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[29, 29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[84, 85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[39, 129, 38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 29, 29, 30, 30, 31, 31, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013813972473144531, 0.017779827117919922, 3.025207042694092, 3.0387368202209473, 3.043071985244751, 6.0475099086761475, 6.060701847076416, 6.062664985656738, 9.067085027694702, 9.090889930725098]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46, 84]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128, 39]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 33, 33, 34, 34, 35, 35, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
